t,seq,frame_age_ms,round,hold,cue_label,cue_name,phase,vocabulary,hand_detected,hand_auth,face_auth,mode,raw_gesture,emitted_gesture,command,fb_stable_count,gesture_conf,battery,altitude_cm
1789938605.6582806,1219,2.95,0,1,6,BACK,hold,svm,1,0,0,hover,FORWARD,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938605.696959,1220,6.02,0,1,6,BACK,hold,svm,1,0,0,hover,FORWARD,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938605.7244234,1221,1.0,0,1,6,BACK,hold,svm,1,0,0,hover,FORWARD,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938605.784641,1222,31.8,0,1,6,BACK,hold,svm,1,0,0,hover,FORWARD,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938605.8315136,1223,3.99,0,1,6,BACK,hold,svm,1,0,0,hover,FORWARD,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938605.8921208,1224,35.69,0,1,6,BACK,hold,svm,1,0,0,hover,FORWARD,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938605.927568,1226,3.03,0,1,6,BACK,hold,svm,1,0,0,hover,FORWARD,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938605.9984243,1227,6.98,0,1,6,BACK,hold,svm,1,0,0,hover,FORWARD,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938606.034843,1228,9.97,0,1,6,BACK,hold,svm,1,0,0,hover,FORWARD,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938606.0948758,1230,5.99,0,1,6,BACK,hold,svm,1,0,0,hover,FORWARD,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938606.164382,1231,3.03,0,1,6,BACK,hold,svm,0,0,0,hover,FORWARD,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938606.2430062,1233,19.05,0,1,6,BACK,hold,svm,0,0,0,hover,FORWARD,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938606.285891,1234,31.91,0,1,6,BACK,hold,svm,0,0,1,face,FORWARD,FACE,rc lr=0 fb=-19 ud=28 yaw=-20,0,,84.0,70.0
1789938606.413752,1237,22.94,0,1,6,BACK,hold,svm,1,1,1,gesture,RIGHT,RIGHT,rc lr=30 fb=0 ud=0 yaw=0,1,0.9991064095467395,84.0,70.0
1789938606.4526508,1238,31.92,0,1,6,BACK,hold,svm,0,0,1,gesture,RIGHT,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938606.5321772,1240,9.97,0,1,6,BACK,hold,svm,0,0,1,gesture,RIGHT,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938606.5680797,1241,10.97,0,1,6,BACK,hold,svm,0,0,1,gesture,RIGHT,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938606.6552298,1242,65.65,0,1,6,BACK,hold,svm,1,0,0,gesture,RIGHT,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938606.6932154,1244,1.57,0,1,6,BACK,hold,svm,1,0,0,gesture,RIGHT,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938606.765867,1246,11.97,0,1,6,BACK,hold,svm,1,0,0,gesture,RIGHT,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938606.8251648,1247,2.99,0,1,6,BACK,hold,svm,1,0,0,gesture,RIGHT,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938606.897439,1249,7.98,0,1,6,BACK,hold,svm,1,0,0,gesture,RIGHT,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938606.9308462,1250,9.97,0,1,6,BACK,hold,svm,1,0,0,gesture,RIGHT,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938607.0039546,1251,12.97,0,1,6,BACK,hold,svm,1,0,0,gesture,RIGHT,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938607.0396824,1252,16.78,0,1,6,BACK,hold,svm,1,0,0,gesture,RIGHT,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938607.103152,1254,15.96,0,1,6,BACK,hold,svm,1,0,0,gesture,RIGHT,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938607.158366,1255,1.99,0,1,6,BACK,hold,svm,1,0,0,gesture,RIGHT,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938607.2360783,1257,15.39,0,1,6,BACK,hold,svm,1,0,0,gesture,RIGHT,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938607.2732182,1258,20.81,0,1,6,BACK,hold,svm,1,0,0,gesture,RIGHT,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938607.3406477,1259,20.14,0,1,6,BACK,hold,svm,1,0,0,gesture,RIGHT,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938607.374559,1260,19.95,0,1,6,BACK,hold,svm,1,0,0,gesture,RIGHT,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938607.4487348,1262,28.65,0,1,6,BACK,hold,svm,1,0,0,gesture,RIGHT,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938607.4831517,1263,20.45,0,1,6,BACK,hold,svm,1,0,0,gesture,RIGHT,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938607.5399995,1264,19.94,0,1,6,BACK,hold,svm,1,0,0,gesture,RIGHT,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938607.5718963,1265,16.94,0,1,6,BACK,hold,svm,1,0,0,gesture,RIGHT,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938607.644757,1266,57.9,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938607.682211,1267,26.93,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938607.7427123,1269,21.6,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938607.7731395,1270,20.45,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938607.8493145,1271,28.3,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938607.8858268,1272,31.52,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938607.9451785,1274,22.94,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938607.993852,1275,2.99,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938608.0638745,1277,8.98,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938608.0957904,1278,8.98,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938608.1577554,1279,1.99,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938608.1906676,1280,1.99,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938608.2581074,1282,2.99,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938608.3229349,1283,2.0,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938608.384421,1284,31.19,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938608.4213216,1286,22.94,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938608.4975429,1287,12.0,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938608.5299723,1288,9.52,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938608.5865355,1289,32.63,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938608.616506,1290,28.97,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938608.6912572,1291,36.88,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938608.7261825,1293,4.5,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938608.7906861,1294,36.57,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938608.8248062,1295,3.99,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938608.8993626,1297,7.74,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938608.9378152,1298,17.51,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938609.00264,1299,11.97,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938609.0340106,1300,11.97,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938609.1033814,1302,12.96,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938609.1594183,1303,2.99,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938609.198984,1304,8.98,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938609.227202,1305,2.72,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938609.2725928,1306,16.47,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938609.323978,1307,1.0,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938609.3688924,1308,13.96,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938609.3918314,1309,1.99,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938609.4370668,1310,17.95,0,1,6,BACK,hold,svm,1,0,0,hover,RIGHT,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938609.4668984,1311,1.99,0,1,6,BACK,hold,svm,1,1,1,gesture,BACK,CENTER,rc lr=0 fb=0 ud=0 yaw=0,1,0.9985393791812183,84.0,70.0
1789938609.5272722,1312,1.99,0,1,6,BACK,hold,svm,1,1,1,gesture,BACK,BACK,rc lr=0 fb=-30 ud=0 yaw=0,2,0.9985393791812183,84.0,70.0
1789938609.5566163,1313,1.99,0,1,6,BACK,hold,svm,1,1,1,gesture,BACK,BACK,rc lr=0 fb=-30 ud=0 yaw=0,3,0.9983162481048273,84.0,70.0
1789938609.6071212,1314,17.59,0,1,6,BACK,hold,svm,1,1,1,gesture,BACK,BACK,rc lr=0 fb=-30 ud=0 yaw=0,4,0.9983162481048273,84.0,70.0
1789938609.6571028,1315,2.99,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938609.7057421,1316,17.72,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938609.7276828,1317,5.98,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938609.7731562,1318,16.95,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938609.8245337,1319,2.99,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938609.8649874,1320,11.97,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938609.8899362,1321,1.0,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938609.9427207,1322,16.95,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938609.9914052,1323,1.99,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938610.0306854,1324,9.97,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938610.0566173,1325,2.99,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938610.106305,1326,18.18,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938610.1546826,1327,1.0,0,1,6,BACK,hold,svm,1,1,1,gesture,BACK,CENTER,rc lr=0 fb=0 ud=0 yaw=0,1,0.9946760456941026,84.0,70.0
1789938610.1934679,1328,6.98,0,1,6,BACK,hold,svm,1,1,1,gesture,BACK,BACK,rc lr=0 fb=-30 ud=0 yaw=0,2,0.9946760456941026,84.0,70.0
1789938610.22275,1329,1.0,0,1,6,BACK,hold,svm,1,1,1,gesture,BACK,BACK,rc lr=0 fb=-30 ud=0 yaw=0,3,0.9905682741185384,84.0,70.0
1789938610.2784312,1330,23.94,0,1,6,BACK,hold,svm,1,1,1,gesture,BACK,BACK,rc lr=0 fb=-30 ud=0 yaw=0,4,0.9905682741185384,84.0,70.0
1789938610.32401,1331,1.99,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938610.3651822,1332,10.77,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938610.3900063,1333,2.88,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938610.4368827,1334,14.96,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938610.4651945,1335,1.99,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938610.5243206,1336,1.51,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938610.5587757,1337,1.99,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938610.6076522,1338,20.34,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938610.6574059,1339,1.0,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938610.706293,1340,20.45,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938610.7332206,1341,13.96,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938610.7806299,1342,26.93,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938610.824512,1343,1.99,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938610.8682597,1344,17.82,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938610.8974648,1345,11.25,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938610.948225,1346,27.94,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938610.9903848,1347,2.32,0,1,6,BACK,hold,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.036876,1348,16.96,0,2,4,DOWN,settle,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.06009,1349,6.26,0,2,4,DOWN,settle,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.112694,1350,23.94,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.154582,1351,1.0,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.2025058,1352,13.96,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.228439,1353,7.98,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.2869465,1354,33.91,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.3225234,1355,1.99,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.3708434,1356,13.96,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.3931634,1357,3.99,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.4392295,1358,42.08,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.488585,1359,1.99,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.5380914,1360,14.6,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.5666478,1361,8.98,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.6142945,1362,28.7,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.6548495,1363,0.0,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.6988165,1364,11.48,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.7239425,1365,3.99,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.7698672,1366,16.01,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.8227077,1367,1.99,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.8720877,1368,12.97,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.8930311,1369,6.98,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.943632,1370,22.2,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938611.9895275,1371,1.13,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938612.031196,1372,9.97,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938612.0581245,1373,3.99,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938612.1087162,1374,21.94,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938612.1572552,1375,2.25,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938612.2021377,1376,12.97,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938612.2313695,1377,11.05,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938612.281912,1378,29.6,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938612.322966,1379,2.0,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938612.369601,1380,16.17,0,2,4,DOWN,settle,svm,1,0,0,hover,BACK,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938612.3941264,1381,8.57,0,2,4,DOWN,settle,svm,1,1,1,gesture,BACK,CENTER,rc lr=0 fb=0 ud=0 yaw=0,1,0.9993957220500841,84.0,70.0
1789938612.4449906,1382,47.87,0,2,4,DOWN,settle,svm,1,1,1,gesture,BACK,BACK,rc lr=0 fb=-30 ud=0 yaw=0,2,0.9993957220500841,84.0,70.0
1789938612.4899917,1383,2.0,0,2,4,DOWN,settle,svm,1,1,1,gesture,BACK,BACK,rc lr=0 fb=-30 ud=0 yaw=0,3,0.9992271108838253,84.0,70.0
1789938612.540097,1384,16.2,0,2,4,DOWN,settle,svm,1,1,1,gesture,BACK,BACK,rc lr=0 fb=-30 ud=0 yaw=0,4,0.9992271108838253,84.0,70.0
1789938612.5634694,1385,10.41,0,2,4,DOWN,settle,svm,1,1,1,gesture,BACK,BACK,rc lr=0 fb=-30 ud=0 yaw=0,5,0.9994194694201267,84.0,70.0
1789938612.6141896,1386,24.93,0,2,4,DOWN,settle,svm,1,1,1,gesture,BACK,BACK,rc lr=0 fb=-30 ud=0 yaw=0,6,0.9994194694201267,84.0,70.0
1789938612.6674101,1387,1.99,0,2,4,DOWN,settle,svm,1,1,1,gesture,BACK,BACK,rc lr=0 fb=-30 ud=0 yaw=0,7,0.9993692686755352,84.0,70.0
1789938612.7181418,1388,27.79,0,2,4,DOWN,settle,svm,1,1,1,gesture,BACK,BACK,rc lr=0 fb=-30 ud=0 yaw=0,8,0.9993692686755352,84.0,70.0
1789938612.7459276,1389,22.8,0,2,4,DOWN,settle,svm,1,1,1,gesture,BACK,BACK,rc lr=0 fb=-30 ud=0 yaw=0,9,0.9991961223440329,84.0,70.0
1789938612.801778,1391,11.97,0,2,4,DOWN,settle,svm,1,1,1,gesture,BACK,BACK,rc lr=0 fb=-30 ud=0 yaw=0,10,0.9991961223440329,84.0,70.0
1789938612.8583517,1392,2.99,0,2,4,DOWN,settle,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938612.905689,1393,15.96,0,2,4,DOWN,settle,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938612.9316201,1394,9.97,0,2,4,DOWN,settle,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938612.9825528,1395,28.77,0,2,4,DOWN,settle,svm,1,0,0,gesture,BACK,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,84.0,70.0
1789938613.0244412,1396,1.99,0,2,4,DOWN,settle,svm,1,1,1,gesture,BACK,CENTER,rc lr=0 fb=0 ud=0 yaw=0,1,0.9975839672397301,84.0,70.0
1789938613.0688343,1397,13.39,0,2,4,DOWN,settle,svm,1,1,1,gesture,BACK,BACK,rc lr=0 fb=-30 ud=0 yaw=0,2,0.9975839672397301,84.0,70.0
1789938613.0947638,1398,1.0,0,2,4,DOWN,settle,svm,1,1,1,gesture,BACK,BACK,rc lr=0 fb=-30 ud=0 yaw=0,3,0.8693627600721023,84.0,70.0
