t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying,seq,t_any
1787920695.201704,search_360,ground,Autonomy: no human for 190.8s -> search_360,SEARCH,,True,False,True,False,47.0,0.0,the drone's battery level is below the minimum requirement of 15 for hovering,1826.739300013287,False,False,0/20,-1.0,False,4675,195.3532829284668
1787920695.6566648,hover,ground,Autonomy: search done (5s) -> hover,HOVER,,True,False,False,False,47.0,0.0,the drone's battery level is below the minimum requirement of 15 for hovering,1826.739300013287,False,False,0/20,-1.0,False,4685,195.76856112480164
1787920696.2244744,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,LLM error (ReadTimeout),4036.002999986522,False,False,0/20,-1.0,False,4699,196.33421444892883
1787920697.2294068,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,LLM error (ReadTimeout),4036.002999986522,False,False,0/20,-1.0,False,4723,197.33806562423706
1787920697.6818976,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,Autonomy: no human for 190.8s,1464.6611000061966,False,False,0/20,-1.0,False,4734,197.8169617652893
1787920698.6818347,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,Autonomy: no human for 190.8s,1464.6611000061966,False,False,0/20,-1.0,False,4759,198.83341360092163
1787920699.241098,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone is hovering at a safe altitude without any battery warnings or other hazards.,1582.840799994301,False,False,0/20,-1.0,False,4772,199.36792159080505
1787920700.233521,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone is hovering at a safe altitude without any battery warnings or other hazards.,1582.840799994301,False,False,0/20,-1.0,False,4796,200.3850998878479
1787920701.138262,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone is hovering below the ground with a battery reading of 47.0.,1884.6528999856673,False,False,0/20,-1.0,False,4817,201.2711365222931
1787920702.1393616,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone is currently at ground level.,1019.0369000192732,False,False,0/20,-1.0,False,4841,202.27146315574646
1787920703.1487873,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone is currently at ground level.,1019.0369000192732,False,False,0/20,-1.0,False,4866,203.30036616325378
1787920704.1512625,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone is currently at ground level.,1019.0369000192732,False,False,0/20,-1.0,False,4890,204.30184125900269
1787920704.2830675,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,"The drone's battery is at 47%, which is less than the minimum limit of 15%",2106.0591000132263,False,False,0/20,-1.0,False,4893,204.41099309921265
1787920705.3145847,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,"The drone's battery is at 47%, which is less than the minimum limit of 15%",2106.0591000132263,False,False,0/20,-1.0,False,4918,205.4661636352539
1787920705.700791,search_360,ground,Autonomy: no human for 205.8s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,"The drone's battery is at 47%, which is less than the minimum limit of 15%",2106.0591000132263,False,False,0/20,-1.0,False,4927,205.8326861858368
1787920706.1042428,search_360,ground,Autonomy: no human for 205.8s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,The drone is in a safe hover location without any issues with the battery or altitude.,1852.266999980202,False,False,0/20,-1.0,False,4937,206.23732209205627
1787920707.149351,search_360,ground,Autonomy: no human for 205.8s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,The drone is in a safe hover location without any issues with the battery or altitude.,1852.266999980202,False,False,0/20,-1.0,False,4962,207.30092978477478
1787920708.210353,search_360,ground,Autonomy: no human for 205.8s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,The drone is in a safe hover location without any issues with the battery or altitude.,1852.266999980202,False,False,0/20,-1.0,False,4987,208.34475874900818
1787920708.4854467,search_360,ground,Autonomy: no human for 205.8s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,The drone is at a ground level due to the mode 'hover' and it hasn't detected any landmarks for 20 minutes.,2391.5605999936815,False,False,0/20,-1.0,False,4994,208.6370255947113
1787920709.4941206,search_360,ground,Autonomy: no human for 205.8s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,The drone is at a ground level due to the mode 'hover' and it hasn't detected any landmarks for 20 minutes.,2391.5605999936815,False,False,0/20,-1.0,False,5018,209.6456995010376
1787920710.5446649,search_360,ground,Autonomy: no human for 205.8s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,The drone is at a ground level due to the mode 'hover' and it hasn't detected any landmarks for 20 minutes.,2391.5605999936815,False,False,0/20,-1.0,False,5043,210.6728332042694
1787920710.7039316,hover,ground,Autonomy: search done (5s) -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone is at a ground level due to the mode 'hover' and it hasn't detected any landmarks for 20 minutes.,2391.5605999936815,False,False,0/20,-1.0,False,5047,210.8366413116455
1787920711.7069223,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone is at a ground level due to the mode 'hover' and it hasn't detected any landmarks for 20 minutes.,2391.5605999936815,False,False,0/20,-1.0,False,5071,211.83784461021423
1787920712.0403337,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,Autonomy: no human for 10 seconds,3530.2499000099488,False,False,0/20,-1.0,False,5079,212.1700475215912
1787920713.0692863,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,Autonomy: no human for 10 seconds,3530.2499000099488,False,False,0/20,-1.0,False,5104,213.20220923423767
1787920713.1512084,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,Autonomy: no intent -> hover,1105.0539999851026,False,False,0/20,-1.0,False,5106,213.2712001800537
1787920714.1865244,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,Autonomy: no intent -> hover,1105.0539999851026,False,False,0/20,-1.0,False,5131,214.33810329437256
1787920714.6342933,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone is now hovering at a height of 0 cm.,1466.6012999950908,False,False,0/20,-1.0,False,5142,214.7683811187744
1787920715.6399844,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone is now hovering at a height of 0 cm.,1466.6012999950908,False,False,0/20,-1.0,False,5166,215.76854395866394
1787920716.6505678,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,Ensure the drone's battery remains at 15% or higher to avoid overheating and potential damage,2003.1920000037644,False,False,0/20,-1.0,False,5190,216.7688546180725
1787920717.6364,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,the drone has not yet moved or flown,1034.7226999874692,False,False,0/20,-1.0,False,5214,217.76850509643555
1787920718.640202,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,the drone has not yet moved or flown,1034.7226999874692,False,False,0/20,-1.0,False,5238,218.77513217926025
1787920719.308466,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,hovering,1640.5254999990575,False,False,0/20,-1.0,False,5254,219.43447732925415
1787920720.3173492,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,hovering,1640.5254999990575,False,False,0/20,-1.0,False,5279,220.4689280986786
1787920720.6541557,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,The drone is currently hovering at the specified altitude and distance.,1387.047900003381,False,False,0/20,-1.0,False,5287,220.8057346343994
1787920720.733809,search_360,ground,Autonomy: no human for 220.9s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,The drone is currently hovering at the specified altitude and distance.,1387.047900003381,False,False,0/20,-1.0,False,5288,220.8669936656952
1787920721.635246,search_360,ground,Autonomy: no human for 220.9s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,The drone must hover for battery checks,975.2738999959547,False,False,0/20,-1.0,False,5310,221.76633167266846
1787920722.6639512,search_360,ground,Autonomy: no human for 220.9s -> search_360,SEARCH,,True,False,False,False,47.0,0.0,The drone must hover for battery checks,975.2738999959547,False,True,16/20,-1.0,False,5335,222.8062925338745
1787920722.8512964,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,47.0,0.0,The drone must hover for battery checks,975.2738999959547,True,False,0/20,0.9571777582168579,False,5339,0.0
1787920723.414524,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,47.0,0.0,The drone encountered obstacles and failed to search the area within the given time frame.,1766.2472999945749,True,False,0/20,0.9505890607833862,False,5352,0.0
1787920724.4212778,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,47.0,0.0,The drone encountered obstacles and failed to search the area within the given time frame.,1766.2472999945749,True,False,0/20,0.8363187909126282,False,5376,0.0
1787920725.4402373,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,47.0,0.0,The drone encountered obstacles and failed to search the area within the given time frame.,1766.2472999945749,True,False,0/20,0.7510764598846436,False,5401,0.0
1787920726.4880645,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,47.0,0.0,The drone encountered obstacles and failed to search the area within the given time frame.,1766.2472999945749,True,False,0/20,0.8487820625305176,False,5426,0.0
1787920727.0799077,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,47.0,0.0,The drone has detected the user is looking at something on the ground.,3681.0660000192,True,False,0/20,0.771159291267395,False,5440,0.0
1787920728.0834475,face,ground,Search: face_detected -> face (exit search),HOVER,,True,False,False,False,47.0,0.0,The drone has detected the user is looking at something on the ground.,3681.0660000192,True,False,0/20,0.5399324893951416,False,5464,0.044220924377441406
1787920728.7603035,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,47.0,0.0,Battery warning due to battery <= 15.,1674.339199991664,True,False,0/20,0.7294299602508545,False,5481,0.0
1787920729.759021,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,47.0,0.0,Battery warning due to battery <= 15.,1674.339199991664,True,False,0/20,0.6728614568710327,False,5505,0.0
1787920730.760206,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,47.0,0.0,Battery warning due to battery <= 15.,1674.339199991664,True,False,0/20,0.7073974609375,False,5529,0.0
1787920730.9271016,gesture,ground,Perception: hand_detected -> gesture (preempts face),LEFT,0.7443877458572388,True,True,True,True,47.0,0.0,Battery warning due to battery <= 15.,1674.339199991664,True,False,0/20,0.7388889789581299,False,5533,0.0
1787920731.9902093,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,0.7954387664794922,True,True,True,True,47.0,0.0,Battery warning due to battery <= 15.,1674.339199991664,True,False,0/20,0.7822564840316772,False,5558,0.0
1787920732.1439035,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,0.7971269488334656,True,True,True,True,47.0,0.0,"The drone detected a person in the ground pose, which can trigger safety protocols like battery warnings if the battery level is below 15%.",3379.2872999911197,True,False,0/20,0.7929842472076416,False,5562,0.0
1787920733.167504,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,0.8092990517616272,True,True,True,True,47.0,0.0,"The drone detected a person in the ground pose, which can trigger safety protocols like battery warnings if the battery level is below 15%.",3379.2872999911197,True,False,0/20,0.852817177772522,False,5587,0.0
1787920734.167465,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,47.0,0.0,"The drone detected a person in the ground pose, which can trigger safety protocols like battery warnings if the battery level is below 15%.",3379.2872999911197,True,False,0/20,0.766350269317627,False,5611,0.0
1787920734.9317627,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,47.0,0.0,"The drone detected a person in the ground pose, which can trigger safety protocols like battery warnings if the battery level is below 15%.",3379.2872999911197,True,False,0/20,0.8650938868522644,False,5629,0.0
1787920735.9625828,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,47.0,0.0,"The drone detected a person in the ground pose, which can trigger safety protocols like battery warnings if the battery level is below 15%.",3379.2872999911197,True,False,0/20,0.11042807251214981,False,5653,0.13332176208496094
1787920736.196675,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,47.0,0.0,LLM error (ReadTimeout),4012.746699998388,True,False,0/20,0.31610000133514404,False,5659,0.36763477325439453
1787920736.6276484,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,LLM error (ReadTimeout),4012.746699998388,True,False,0/20,0.13753676414489746,False,5670,0.8382797241210938
1787920737.700918,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,47.0,0.0,LLM error (ReadTimeout),4012.746699998388,True,False,0/20,0.2948358654975891,False,5695,1.8755648136138916
1787920738.7127354,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,47.0,0.0,LLM error (ReadTimeout),4012.746699998388,True,False,0/20,0.1615886241197586,False,5720,2.8964381217956543
1787920739.7045221,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,47.0,0.0,LLM error (ReadTimeout),4012.746699998388,True,False,0/20,0.19603854417800903,False,5744,3.9032182693481445
1787920740.7113724,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,47.0,0.0,LLM error (ReadTimeout),4007.8065999841783,True,False,0/20,0.19603854417800903,False,5769,4.928985357284546
1787920740.8046398,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,47.0,0.0,hover,634.4549999921583,True,False,0/20,0.19603854417800903,False,5770,4.997082233428955
1787920741.4759572,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,47.0,0.0,No battery warning,616.3251000107266,True,False,0/20,0.19603854417800903,False,5786,5.6756579875946045
1787920742.3031437,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,47.0,0.0,Check battery level,667.9089000099339,True,False,0/20,0.19603854417800903,False,5806,6.498914957046509
1787920743.3401716,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,47.0,0.0,Check battery level,667.9089000099339,True,False,0/20,0.19603854417800903,False,5831,7.531607627868652
1787920743.7423646,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,47.0,0.0,Autonomy: no intent -> hover,1083.1525000103284,True,False,0/20,0.19603854417800903,False,5841,7.928570747375488
1787920744.7363455,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,47.0,0.0,Autonomy: no intent -> hover,1083.1525000103284,True,False,0/20,0.19603854417800903,False,5865,8.930977821350098
1787920745.7343147,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,46.0,0.0,Autonomy: no intent -> hover,1320.2231000177562,True,False,0/20,0.19603854417800903,False,5889,9.931981325149536
1787920745.8417075,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,46.0,0.0,Autonomy: no intent -> hover,1320.2231000177562,True,False,0/20,0.19603854417800903,False,5891,10.03299355506897
1787920746.4983296,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,46.0,0.0,the drone is hovering,1412.5594999932218,True,False,0/20,0.19603854417800903,False,5907,10.698511362075806
1787920747.5150957,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,46.0,0.0,the drone is hovering,1412.5594999932218,True,False,0/20,0.19603854417800903,False,5932,11.73270869255066
1787920748.0655458,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,46.0,0.0,"The drone is hovering below the ground, meeting the conditions for flying.",1617.7590000152122,True,False,0/20,0.19603854417800903,False,5945,12.262147426605225
1787920749.0692692,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,46.0,0.0,"The drone is hovering below the ground, meeting the conditions for flying.",1617.7590000152122,True,False,0/20,0.19603854417800903,False,5969,13.264883279800415
1787920749.422945,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,46.0,0.0,Autonomous drone scans the area to find any people or objects,1370.2382000046782,True,False,0/20,0.19603854417800903,False,5978,13.640558004379272
1787920750.496664,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,46.0,0.0,Autonomous drone scans the area to find any people or objects,1370.2382000046782,True,False,0/20,0.19603854417800903,False,6003,14.695162773132324
1787920750.8474596,hover,ground,Autonomy: search done (5s) -> hover,HOVER,,False,False,False,False,46.0,0.0,Autonomous drone scans the area to find any people or objects,1370.2382000046782,True,False,0/20,0.19603854417800903,False,6012,15.065072536468506
1787920751.8518755,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,46.0,0.0,Autonomous drone scans the area to find any people or objects,1370.2382000046782,True,False,0/20,0.19603854417800903,False,6036,16.069488525390625
1787920752.8805096,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,46.0,0.0,Autonomous drone scans the area to find any people or objects,1370.2382000046782,True,False,0/20,0.19603854417800903,False,6060,17.07315444946289
1787920753.4357371,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,46.0,0.0,LLM error (ReadTimeout),4006.264600000577,True,False,0/20,0.19603854417800903,False,6074,17.63303828239441
1787920754.4368267,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,46.0,0.0,LLM error (ReadTimeout),4006.264600000577,True,False,0/20,0.19603854417800903,False,6098,18.63353395462036
1787920754.9487095,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,46.0,0.0,The drone is hovering in place without warning signs or battery issues,1519.779700000072,True,False,0/20,0.19603854417800903,False,6111,19.166322469711304
1787920755.9616268,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,46.0,0.0,The drone is hovering in place without warning signs or battery issues,1519.779700000072,True,False,0/20,0.1239345446228981,False,6135,20.168758392333984
1787920756.9342632,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,46.0,0.0,The drone is at an altitude of 0 meters and is not flying.,1978.595900000073,True,False,0/20,0.11863723397254944,False,6158,21.142781972885132
1787920757.4922483,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,46.0,0.0,The drone is at an altitude of 0 meters and is not flying.,1978.595900000073,True,False,0/20,0.7975972294807434,False,6171,0.0
1787920758.1719322,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,46.0,0.0,Autonomy: no intent -> hover,1226.5209000033792,True,False,0/20,0.8699374198913574,False,6187,0.0
1787920759.1924617,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,46.0,0.0,Autonomy: no intent -> hover,1226.5209000033792,True,False,0/20,0.7168421745300293,False,6212,0.0
1787920760.1920357,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,46.0,0.0,Autonomy: no intent -> hover,1226.5209000033792,True,False,0/20,0.7180854082107544,False,6236,0.0
1787920760.773199,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,46.0,0.0,The drone's battery is running low and it has not detected any landmarks or seen anything for a few seconds.,2608.47500001546,True,False,0/20,0.7020747065544128,False,6250,0.0
1787920761.8301473,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,46.0,0.0,The drone's battery is running low and it has not detected any landmarks or seen anything for a few seconds.,2608.47500001546,True,False,0/20,0.7455179691314697,False,6275,0.0
1787920762.7039506,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,46.0,0.0,The drone is currently flying safely at the specified altitude and time since last seen.,1890.9848000039347,True,False,0/20,0.7494891881942749,False,6296,0.0
1787920763.7255833,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,46.0,0.0,The drone is currently flying safely at the specified altitude and time since last seen.,1890.9848000039347,True,False,0/20,0.7701456546783447,False,6321,0.0
1787920764.5389535,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,46.0,0.0,The drone is near the ground and has not yet seen anything.,1883.5726999968756,True,False,0/20,0.6848330497741699,False,6340,0.0
1787920765.5600514,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,46.0,0.0,The drone is near the ground and has not yet seen anything.,1883.5726999968756,True,False,0/20,0.7113770246505737,False,6365,0.0
1787920766.62065,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,46.0,0.0,The drone is near the ground and has not yet seen anything.,1883.5726999968756,True,False,0/20,0.8216424584388733,False,6390,0.0
1787920767.6323535,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,46.0,0.0,The drone is near the ground and has not yet seen anything.,1883.5726999968756,True,False,0/20,0.8086110353469849,False,6415,0.0
1787920768.5556083,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,46.0,0.0,LLM error (ReadTimeout),4009.3422000063583,True,False,0/20,0.6329980492591858,False,6437,0.0
1787920769.5902236,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,46.0,0.0,LLM error (ReadTimeout),4009.3422000063583,True,False,0/20,0.6446762084960938,False,6462,0.0
1787920770.103423,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,46.0,0.0,Battery warning as drone is flying without seeing anything.,1483.114900009241,True,False,0/20,0.7287343740463257,False,6473,0.0
1787920771.1231356,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,46.0,0.0,Battery warning as drone is flying without seeing anything.,1483.114900009241,True,False,0/20,0.8059139847755432,False,6498,0.0
1787920771.757783,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,45.0,0.0,Grounded drone has no battery warnings and is within the flight area,1710.7574999972712,True,False,0/20,0.7818654775619507,False,6514,0.0
1787920772.0352483,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,0.867196798324585,True,True,True,True,45.0,0.0,Grounded drone has no battery warnings and is within the flight area,1710.7574999972712,True,False,0/20,0.7934436798095703,False,6521,0.0
1787920773.0370324,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,0.8487347364425659,True,True,True,True,45.0,0.0,Grounded drone has no battery warnings and is within the flight area,1710.7574999972712,True,False,0/20,0.8021710515022278,False,6545,0.0
1787920774.0785215,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,45.0,0.0,Grounded drone has no battery warnings and is within the flight area,1710.7574999972712,True,False,0/20,0.8001127243041992,False,6569,0.0
1787920774.5491707,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,45.0,0.0,Grounded drone has no battery warnings and is within the flight area,1710.7574999972712,True,False,0/20,0.8188910484313965,False,6581,0.0
1787920775.5509467,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,45.0,0.0,Grounded drone has no battery warnings and is within the flight area,1710.7574999972712,True,False,0/20,0.7444716691970825,False,6605,0.0
1787920775.7722104,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,45.0,0.0,LLM error (ReadTimeout),4002.044900000328,True,False,0/20,0.699822187423706,False,6609,0.0
1787920775.7934573,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,0.8763061761856079,True,True,True,True,45.0,0.0,LLM error (ReadTimeout),4002.044900000328,True,False,0/20,0.6844319701194763,False,6611,0.0
1787920776.7989645,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,0.8245975375175476,True,True,True,True,45.0,0.0,LLM error (ReadTimeout),4002.044900000328,True,False,0/20,0.716932475566864,False,6635,0.0
1787920777.8519478,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,45.0,0.0,LLM error (ReadTimeout),4002.044900000328,True,False,0/20,0.7721465826034546,False,6660,0.0
1787920778.0146635,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,45.0,0.0,The drone is flying and has not detected any battery status or altitude changes yet.,2257.9767999995966,True,False,0/20,0.7821643352508545,False,6664,0.0
1787920778.0515134,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,45.0,0.0,The drone is flying and has not detected any battery status or altitude changes yet.,2257.9767999995966,True,False,0/20,0.7762938737869263,False,6665,0.0
1787920779.0967464,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,45.0,0.0,The drone is flying and has not detected any battery status or altitude changes yet.,2257.9767999995966,True,False,0/20,0.6574143767356873,False,6690,0.0
1787920780.119694,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,45.0,0.0,"The drone's camera is on its main frame, indicating no need for battery management.",2096.6826000076253,True,False,0/20,0.7016514539718628,False,6714,0.0
1787920781.1211941,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,45.0,0.0,"The drone's camera is on its main frame, indicating no need for battery management.",2096.6826000076253,True,False,0/20,0.7163902521133423,False,6739,0.0
1787920781.223441,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,0.8420635461807251,True,True,True,True,45.0,0.0,"The drone's camera is on its main frame, indicating no need for battery management.",2096.6826000076253,True,False,0/20,0.6649652719497681,False,6742,0.0
1787920782.2310615,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,0.8166161775588989,True,True,True,True,45.0,0.0,"The drone's camera is on its main frame, indicating no need for battery management.",2096.6826000076253,True,False,0/20,0.6814400553703308,False,6766,0.0
1787920783.2970269,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,45.0,0.0,"The drone's camera is on its main frame, indicating no need for battery management.",2096.6826000076253,True,False,0/20,0.5523362159729004,False,6791,0.0
1787920783.36494,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,45.0,0.0,"The drone's camera is on its main frame, indicating no need for battery management.",2096.6826000076253,True,False,0/20,0.5127521753311157,False,6792,0.028651952743530273
1787920783.7261713,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,45.0,0.0,"The drone's camera is on its main frame, indicating no need for battery management.",2096.6826000076253,True,False,0/20,0.6064651608467102,False,6801,0.0
1787920784.1581109,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,45.0,0.0,LLM error (ReadTimeout),4009.480100008659,True,False,0/20,0.42195892333984375,False,6811,0.1212148666381836
1787920785.1822858,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,45.0,0.0,LLM error (ReadTimeout),4009.480100008659,True,False,0/20,0.42073819041252136,False,6836,0.8157503604888916
1787920786.1835282,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,45.0,0.0,LLM error (ReadTimeout),4009.480100008659,True,False,0/20,0.35304775834083557,False,6860,1.8179905414581299
1787920787.2496817,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,45.0,0.0,LLM error (ReadTimeout),4009.480100008659,True,False,0/20,0.2193908393383026,False,6885,2.828826665878296
1787920788.212003,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,45.0,0.0,LLM error (ReadTimeout),4008.012400008738,True,False,0/20,0.1993238925933838,False,6909,3.8449504375457764
1787920789.2323349,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,45.0,0.0,LLM error (ReadTimeout),4008.012400008738,True,False,0/20,0.4025189280509949,False,6934,4.863806247711182
1787920790.2068055,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,45.0,0.0,"The drone is currently hovering due to no intent, but its battery level remains low (45%).",2060.155199986184,True,False,0/20,0.22499226033687592,False,6957,5.821069240570068
1787920791.215747,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,45.0,0.0,"The drone is currently hovering due to no intent, but its battery level remains low (45%).",2060.155199986184,True,False,0/20,0.2468746304512024,False,6981,6.850210189819336
1787920791.8923094,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,45.0,0.0,Autonomy: no intent -> hover,1695.2576999901794,True,False,0/20,0.2351449728012085,False,6997,7.485921621322632
