path,label
dataset_images\02_RIGHT\20260204_120951_L02_000072.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000073.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000074.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000075.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000076.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000077.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000078.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000079.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000080.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000081.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000082.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000083.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000084.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000085.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000086.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000087.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000088.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000089.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000090.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000091.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000092.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000093.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000094.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000095.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000096.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000097.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000098.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000099.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000100.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000101.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000102.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000103.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000104.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000105.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000106.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000107.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000108.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000109.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000110.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000111.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000112.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000113.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000114.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000115.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000116.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000117.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000118.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000119.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000120.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000121.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000122.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000123.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000124.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000125.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000126.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000127.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000128.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000129.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000130.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000131.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000132.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000133.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000134.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000135.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000136.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000137.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000138.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000139.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000140.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000141.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000142.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000143.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000144.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000145.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000146.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000147.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000148.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000149.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000150.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000151.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000152.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000153.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000154.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000155.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000156.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000157.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000158.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000159.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000160.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000161.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000162.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000163.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000164.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000165.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000166.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000167.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000168.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000169.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000170.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000171.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000172.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000173.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000174.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000175.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000176.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000177.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000178.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000179.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000180.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000181.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000182.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000183.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000184.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000185.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000186.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000187.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000188.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000189.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000190.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000191.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000192.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000193.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000194.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000195.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000196.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000197.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000198.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000199.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000200.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000201.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000202.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000203.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000204.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000205.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000206.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000207.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000208.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000209.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000210.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000211.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000212.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000213.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000214.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000215.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000216.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000217.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000218.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000219.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000220.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000221.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000222.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000223.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000224.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000225.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000226.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000227.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000228.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000229.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000230.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000231.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000232.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000233.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000234.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000235.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000236.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000237.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000238.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000239.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000240.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000241.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000242.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000243.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000244.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000245.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000246.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000247.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000248.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000249.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000250.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000251.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000252.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000253.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000254.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000255.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000256.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000257.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000258.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000259.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000260.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000261.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000262.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000263.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000264.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000265.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000266.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000267.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000268.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000269.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000270.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000271.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000272.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000273.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000274.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000275.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000276.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000277.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000278.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000279.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000280.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000281.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000282.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000283.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000284.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000285.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000286.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000287.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000288.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000289.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000290.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000291.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000292.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000293.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000294.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000295.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000296.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000297.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000298.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000299.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000300.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000301.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000302.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000303.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000304.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000305.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000306.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000307.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000308.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000309.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000310.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000311.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000312.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000313.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000314.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000315.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000316.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000317.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000318.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000319.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000320.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000321.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000322.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000323.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000324.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000325.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000326.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000327.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000328.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000329.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000330.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000331.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000332.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000333.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000334.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000335.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000336.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000337.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000338.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000339.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000340.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000341.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000342.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000343.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000344.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000345.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000346.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000347.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000348.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000349.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000350.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000351.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000352.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000353.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000354.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000355.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000356.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000357.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000358.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000359.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000360.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000361.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000362.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000363.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000364.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000365.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000366.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000367.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000368.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000369.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000370.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000371.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000372.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000373.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000374.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000375.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000376.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000377.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000378.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000379.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000380.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000381.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000382.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000383.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000384.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000385.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000386.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000387.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000388.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000389.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000390.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000391.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000392.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000393.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000394.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000395.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000396.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000397.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000398.jpg,2
dataset_images\02_RIGHT\20260204_120951_L02_000399.jpg,2
dataset_images\03_UP\20260204_120951_L03_000000.jpg,3
dataset_images\03_UP\20260204_120951_L03_000001.jpg,3
dataset_images\03_UP\20260204_120951_L03_000002.jpg,3
dataset_images\03_UP\20260204_120951_L03_000003.jpg,3
dataset_images\03_UP\20260204_120951_L03_000004.jpg,3
dataset_images\03_UP\20260204_120951_L03_000005.jpg,3
dataset_images\03_UP\20260204_120951_L03_000006.jpg,3
dataset_images\03_UP\20260204_120951_L03_000007.jpg,3
dataset_images\03_UP\20260204_120951_L03_000008.jpg,3
dataset_images\03_UP\20260204_120951_L03_000009.jpg,3
dataset_images\03_UP\20260204_120951_L03_000010.jpg,3
dataset_images\03_UP\20260204_120951_L03_000011.jpg,3
dataset_images\03_UP\20260204_120951_L03_000012.jpg,3
dataset_images\03_UP\20260204_120951_L03_000013.jpg,3
dataset_images\03_UP\20260204_120951_L03_000014.jpg,3
dataset_images\03_UP\20260204_120951_L03_000015.jpg,3
dataset_images\03_UP\20260204_120951_L03_000016.jpg,3
dataset_images\03_UP\20260204_120951_L03_000017.jpg,3
dataset_images\03_UP\20260204_120951_L03_000018.jpg,3
dataset_images\03_UP\20260204_120951_L03_000019.jpg,3
dataset_images\03_UP\20260204_120951_L03_000020.jpg,3
dataset_images\03_UP\20260204_120951_L03_000021.jpg,3
dataset_images\03_UP\20260204_120951_L03_000022.jpg,3
dataset_images\03_UP\20260204_120951_L03_000023.jpg,3
dataset_images\03_UP\20260204_120951_L03_000024.jpg,3
dataset_images\03_UP\20260204_120951_L03_000025.jpg,3
dataset_images\03_UP\20260204_120951_L03_000026.jpg,3
dataset_images\03_UP\20260204_120951_L03_000027.jpg,3
dataset_images\03_UP\20260204_120951_L03_000028.jpg,3
dataset_images\03_UP\20260204_120951_L03_000029.jpg,3
dataset_images\03_UP\20260204_120951_L03_000030.jpg,3
dataset_images\03_UP\20260204_120951_L03_000031.jpg,3
dataset_images\03_UP\20260204_120951_L03_000032.jpg,3
dataset_images\03_UP\20260204_120951_L03_000033.jpg,3
dataset_images\03_UP\20260204_120951_L03_000034.jpg,3
dataset_images\03_UP\20260204_120951_L03_000035.jpg,3
dataset_images\03_UP\20260204_120951_L03_000036.jpg,3
dataset_images\03_UP\20260204_120951_L03_000037.jpg,3
dataset_images\03_UP\20260204_120951_L03_000038.jpg,3
dataset_images\03_UP\20260204_120951_L03_000039.jpg,3
dataset_images\03_UP\20260204_120951_L03_000040.jpg,3
dataset_images\03_UP\20260204_120951_L03_000041.jpg,3
dataset_images\03_UP\20260204_120951_L03_000042.jpg,3
dataset_images\03_UP\20260204_120951_L03_000043.jpg,3
dataset_images\03_UP\20260204_120951_L03_000044.jpg,3
dataset_images\03_UP\20260204_120951_L03_000045.jpg,3
dataset_images\03_UP\20260204_120951_L03_000046.jpg,3
dataset_images\03_UP\20260204_120951_L03_000047.jpg,3
dataset_images\03_UP\20260204_120951_L03_000048.jpg,3
dataset_images\03_UP\20260204_120951_L03_000049.jpg,3
dataset_images\03_UP\20260204_120951_L03_000050.jpg,3
dataset_images\03_UP\20260204_120951_L03_000051.jpg,3
dataset_images\03_UP\20260204_120951_L03_000052.jpg,3
dataset_images\03_UP\20260204_120951_L03_000053.jpg,3
dataset_images\03_UP\20260204_120951_L03_000054.jpg,3
dataset_images\03_UP\20260204_120951_L03_000055.jpg,3
dataset_images\03_UP\20260204_120951_L03_000056.jpg,3
dataset_images\03_UP\20260204_120951_L03_000057.jpg,3
dataset_images\03_UP\20260204_120951_L03_000058.jpg,3
dataset_images\03_UP\20260204_120951_L03_000059.jpg,3
dataset_images\03_UP\20260204_120951_L03_000060.jpg,3
dataset_images\03_UP\20260204_120951_L03_000061.jpg,3
dataset_images\03_UP\20260204_120951_L03_000062.jpg,3
dataset_images\03_UP\20260204_120951_L03_000063.jpg,3
dataset_images\03_UP\20260204_120951_L03_000064.jpg,3
dataset_images\03_UP\20260204_120951_L03_000065.jpg,3
dataset_images\03_UP\20260204_120951_L03_000066.jpg,3
dataset_images\03_UP\20260204_120951_L03_000067.jpg,3
dataset_images\03_UP\20260204_120951_L03_000068.jpg,3
dataset_images\03_UP\20260204_120951_L03_000069.jpg,3
dataset_images\03_UP\20260204_120951_L03_000070.jpg,3
dataset_images\03_UP\20260204_120951_L03_000071.jpg,3
dataset_images\03_UP\20260204_120951_L03_000072.jpg,3
dataset_images\03_UP\20260204_120951_L03_000073.jpg,3
dataset_images\03_UP\20260204_120951_L03_000074.jpg,3
dataset_images\03_UP\20260204_120951_L03_000075.jpg,3
dataset_images\03_UP\20260204_120951_L03_000076.jpg,3
dataset_images\03_UP\20260204_120951_L03_000077.jpg,3
dataset_images\03_UP\20260204_120951_L03_000078.jpg,3
dataset_images\03_UP\20260204_120951_L03_000079.jpg,3
dataset_images\03_UP\20260204_120951_L03_000080.jpg,3
dataset_images\03_UP\20260204_120951_L03_000081.jpg,3
dataset_images\03_UP\20260204_120951_L03_000082.jpg,3
dataset_images\03_UP\20260204_120951_L03_000083.jpg,3
dataset_images\03_UP\20260204_120951_L03_000084.jpg,3
dataset_images\03_UP\20260204_120951_L03_000085.jpg,3
dataset_images\03_UP\20260204_120951_L03_000086.jpg,3
dataset_images\03_UP\20260204_120951_L03_000087.jpg,3
dataset_images\03_UP\20260204_120951_L03_000088.jpg,3
dataset_images\03_UP\20260204_120951_L03_000089.jpg,3
dataset_images\03_UP\20260204_120951_L03_000090.jpg,3
dataset_images\03_UP\20260204_120951_L03_000091.jpg,3
dataset_images\03_UP\20260204_120951_L03_000092.jpg,3
dataset_images\03_UP\20260204_120951_L03_000093.jpg,3
dataset_images\03_UP\20260204_120951_L03_000094.jpg,3
dataset_images\03_UP\20260204_120951_L03_000095.jpg,3
dataset_images\03_UP\20260204_120951_L03_000096.jpg,3
dataset_images\03_UP\20260204_120951_L03_000097.jpg,3
dataset_images\03_UP\20260204_120951_L03_000098.jpg,3
dataset_images\03_UP\20260204_120951_L03_000099.jpg,3
dataset_images\03_UP\20260204_120951_L03_000100.jpg,3
dataset_images\03_UP\20260204_120951_L03_000101.jpg,3
dataset_images\03_UP\20260204_120951_L03_000102.jpg,3
dataset_images\03_UP\20260204_120951_L03_000103.jpg,3
dataset_images\03_UP\20260204_120951_L03_000104.jpg,3
