t,seq,frame_age_ms,distance_m,face_raw,crop_ok,face_bbox_w,face_bbox_h,faceid_score,face_auth,embed_ms,battery,segment
1789899104.25967,1884,14.66,0.5,0,0,435,499,,,,100.0,1
1789899104.2900612,1885,12.67,0.5,0,0,435,499,,,,100.0,1
1789899104.3510542,1886,5.79,0.5,0,0,435,499,,,,100.0,1
1789899104.3823,1887,1.99,0.5,0,0,435,499,,,,100.0,1
1789899104.4133103,1888,1.0,0.5,0,0,435,499,,,,100.0,1
1789899104.4601061,1889,14.65,0.5,0,0,435,499,,,,100.0,1
1789899104.5217257,1890,10.0,0.5,0,0,435,499,,,,100.0,1
1789899104.5519588,1891,6.47,0.5,0,0,435,499,,,,100.0,1
1789899104.5828626,1892,5.34,0.5,0,0,435,499,,,,100.0,1
1789899104.590793,1893,1.0,0.5,0,0,435,499,,,,100.0,1
1789899104.6898475,1894,12.45,0.5,0,0,435,499,,,,100.0,1
1789899104.7214646,1895,8.71,0.5,0,0,435,499,,,,100.0,1
1789899104.7523699,1896,8.0,0.5,0,0,435,499,,,,100.0,1
