t,seq,frame_age_ms,round,hold,cued_label,cued_name,phase,hand_detected,bbox_area,delta_s,svm_label,svm_name,svm_prob,svm_margin,rule_name,rule_conf,battery
1789897276.0375903,5078,10.4,2,18,0,CENTER,hold,1,0.07483083,0.018422,0,CENTER,0.9997,0.9996,UP,0.91,77.0
1789897276.130063,5080,3.4,2,18,0,CENTER,hold,1,0.07542028,0.007877,0,CENTER,0.9997,0.9996,UP,0.9116,77.0
1789897276.1926215,5082,0.0,2,18,0,CENTER,hold,1,0.07567809,0.003418,0,CENTER,0.9997,0.9997,UP,0.913,77.0
1789897276.30089,5084,4.78,2,18,0,CENTER,hold,1,0.07565072,-0.000362,0,CENTER,0.9998,0.9998,UP,0.9139,77.0
1789897276.3779454,5086,11.76,2,18,0,CENTER,hold,1,0.07562523,-0.000337,0,CENTER,0.9997,0.9996,UP,0.9128,77.0
1789897276.486015,5088,14.08,2,18,0,CENTER,hold,1,0.07541269,-0.00281,0,CENTER,0.9997,0.9995,UP,0.9118,77.0
1789897276.531804,5090,4.19,2,18,0,CENTER,hold,1,0.0751908,-0.002942,0,CENTER,0.9994,0.9992,UP,0.9106,77.0
1789897276.6259768,5092,0.99,2,18,0,CENTER,hold,1,0.07509437,-0.001282,0,CENTER,0.9995,0.9992,UP,0.911,77.0
1789897276.702174,5094,8.51,2,18,0,CENTER,hold,1,0.07533339,0.003183,0,CENTER,0.9996,0.9994,UP,0.9109,77.0
1789897276.8117151,5096,13.08,2,18,0,CENTER,hold,1,0.07555318,0.002918,0,CENTER,0.9998,0.9997,UP,0.9117,77.0
1789897276.9051409,5098,12.44,2,18,0,CENTER,hold,1,0.07586321,0.004104,0,CENTER,0.9998,0.9997,UP,0.9117,77.0
1789897276.9663026,5100,7.15,2,18,0,CENTER,hold,1,0.07590196,0.000511,0,CENTER,0.9998,0.9997,UP,0.9112,77.0
1789897277.0435033,5102,13.88,2,18,0,CENTER,hold,1,0.07584148,-0.000797,0,CENTER,0.9997,0.9996,UP,0.9108,77.0
1789897277.13609,5104,7.08,2,18,0,CENTER,hold,1,0.07590888,0.000889,0,CENTER,0.9998,0.9997,UP,0.9097,77.0
1789897277.1980388,5106,6.88,2,18,0,CENTER,hold,1,0.07597617,0.000886,0,CENTER,0.9997,0.9996,UP,0.908,77.0
1789897277.3067312,5108,14.67,2,18,0,CENTER,hold,1,0.07611908,0.001881,0,CENTER,0.9997,0.9996,UP,0.9074,77.0
1789897277.3687828,5110,10.45,2,18,0,CENTER,hold,1,0.07605281,-0.000871,0,CENTER,0.9997,0.9995,UP,0.9072,77.0
1789897277.4620743,5112,1.99,2,18,0,CENTER,hold,1,0.07566904,-0.005046,0,CENTER,0.9996,0.9995,UP,0.907,77.0
1789897277.5393136,5114,1.0,2,18,0,CENTER,hold,1,0.07535045,-0.00421,0,CENTER,0.9995,0.9993,UP,0.9075,77.0
1789897277.6317892,5116,4.53,2,18,0,CENTER,hold,1,0.07506888,-0.003737,0,CENTER,0.9997,0.9996,UP,0.908,77.0
1789897277.6950603,5118,2.08,2,18,0,CENTER,hold,1,0.07533811,0.003586,0,CENTER,0.9996,0.9994,UP,0.9071,77.0
1789897282.7979395,5240,1.97,2,19,6,BACK,hold,1,0.03894995,-0.002365,6,BACK,0.9993,0.999,DOWN,0.7277,77.0
1789897282.8744302,5242,10.11,2,19,6,BACK,hold,1,0.03844554,-0.01295,6,BACK,0.9992,0.9988,DOWN,0.7288,77.0
1789897282.9840124,5244,14.36,2,19,6,BACK,hold,1,0.0386155,0.004421,6,BACK,0.9964,0.9934,DOWN,0.7259,77.0
1789897283.029886,5246,2.87,2,19,6,BACK,hold,1,0.03869174,0.001974,6,BACK,0.9956,0.9918,DOWN,0.7271,77.0
1789897283.1376514,5248,8.08,2,19,6,BACK,hold,1,0.0389943,0.00782,6,BACK,0.9972,0.9949,DOWN,0.7281,77.0
1789897283.2000394,5250,6.9,2,19,6,BACK,hold,1,0.0392995,0.007827,6,BACK,0.9976,0.9957,DOWN,0.73,77.0
1789897283.292612,5252,2.03,2,19,6,BACK,hold,1,0.03993168,0.016086,6,BACK,0.991,0.9827,DOWN,0.7315,77.0
1789897283.3692331,5254,9.06,2,19,6,BACK,hold,1,0.03975443,-0.004439,6,BACK,0.9458,0.8929,DOWN,0.7366,77.0
1789897283.463534,5256,4.55,2,19,6,BACK,hold,1,0.03982277,0.001719,6,BACK,0.9938,0.9883,DOWN,0.7349,77.0
1789897283.5402148,5258,14.99,2,19,6,BACK,hold,1,0.03954321,-0.00702,6,BACK,0.9793,0.9597,DOWN,0.7389,77.0
1789897283.6499865,5260,15.76,2,19,6,BACK,hold,1,0.03965969,0.002946,6,BACK,0.9945,0.9896,DOWN,0.7413,77.0
1789897283.6958988,5262,2.0,2,19,6,BACK,hold,1,0.03918832,-0.011885,6,BACK,0.9925,0.9858,DOWN,0.7484,77.0
1789897283.8041987,5264,10.08,2,19,6,BACK,hold,1,0.03867278,-0.013156,6,BACK,0.9977,0.996,DOWN,0.7392,77.0
1789897283.8818314,5266,14.08,2,19,6,BACK,hold,1,0.0384817,-0.004941,6,BACK,0.9987,0.998,DOWN,0.7267,77.0
1789897283.9733236,5268,14.18,2,19,6,BACK,hold,1,0.03834161,-0.00364,6,BACK,0.9991,0.9988,DOWN,0.7203,77.0
1789897284.0349982,5270,5.2,2,19,6,BACK,hold,1,0.03838473,0.001125,6,BACK,0.9986,0.9978,DOWN,0.7201,77.0
1789897284.126625,5272,2.07,2,19,6,BACK,hold,1,0.03851465,0.003385,6,BACK,0.9993,0.999,DOWN,0.7223,77.0
1789897284.204976,5274,10.05,2,19,6,BACK,hold,1,0.03863305,0.003074,6,BACK,0.9993,0.999,DOWN,0.724,77.0
1789897284.3121345,5276,14.32,2,19,6,BACK,hold,1,0.03875991,0.003284,6,BACK,0.9992,0.999,DOWN,0.7277,77.0
1789897284.373201,5278,14.62,2,19,6,BACK,hold,1,0.03897927,0.005659,6,BACK,0.9981,0.9966,DOWN,0.7361,77.0
1789897284.4649525,5280,5.58,2,19,6,BACK,hold,1,0.0390026,0.000599,6,BACK,0.9989,0.9983,DOWN,0.7406,77.0
1789897284.5275223,5282,4.67,2,19,6,BACK,hold,1,0.03910925,0.002734,6,BACK,0.9976,0.9957,DOWN,0.7416,77.0
1789897284.6360836,5284,9.53,2,19,6,BACK,hold,1,0.03913951,0.000774,6,BACK,0.9982,0.9968,DOWN,0.7433,77.0
1789897284.6971316,5286,5.19,2,19,6,BACK,hold,1,0.03907268,-0.001707,6,BACK,0.998,0.9966,DOWN,0.7398,77.0
1789897284.8050134,5288,11.33,2,19,6,BACK,hold,1,0.03922642,0.003935,6,BACK,0.9993,0.999,DOWN,0.7317,77.0
1789897284.867157,5290,3.02,2,19,6,BACK,hold,1,0.03955937,0.008488,6,BACK,0.9982,0.9969,DOWN,0.7321,77.0
1789897284.9607158,5292,2.03,2,19,6,BACK,hold,1,0.03960459,0.001143,6,BACK,0.9993,0.999,DOWN,0.7306,77.0
1789897285.0678575,5294,1.03,2,19,6,BACK,hold,1,0.03960438,-5e-06,6,BACK,0.9991,0.9987,DOWN,0.732,77.0
1789897285.129347,5296,5.34,2,19,6,BACK,hold,1,0.03954758,-0.001434,6,BACK,0.9992,0.9989,DOWN,0.7327,77.0
1789897285.2053163,5298,8.48,2,19,6,BACK,hold,1,0.03951877,-0.000728,6,BACK,0.999,0.9985,DOWN,0.7361,77.0
1789897285.2983315,5300,5.12,2,19,6,BACK,hold,1,0.03963912,0.003045,6,BACK,0.9989,0.9984,DOWN,0.7459,77.0
1789897285.360758,5302,1.04,2,19,6,BACK,hold,1,0.0393499,-0.007296,6,BACK,0.9882,0.9772,DOWN,0.7529,77.0
1789897285.4703574,5304,10.97,2,19,6,BACK,hold,1,0.0392393,-0.002811,6,BACK,0.9986,0.9978,DOWN,0.7525,77.0
1789897285.5317001,5306,5.4,2,19,6,BACK,hold,1,0.03936467,0.003195,6,BACK,0.9989,0.9982,DOWN,0.7547,77.0
1789897285.639313,5308,13.51,2,19,6,BACK,hold,1,0.03971041,0.008783,6,BACK,0.9992,0.9988,DOWN,0.7586,77.0
1789897285.7023833,5310,8.81,2,19,6,BACK,hold,1,0.03945915,-0.006327,6,BACK,0.9965,0.9936,DOWN,0.7645,77.0
1789897285.7944446,5312,1.0,2,19,6,BACK,hold,1,0.03962269,0.004144,6,BACK,0.9993,0.9991,DOWN,0.768,77.0
1789897285.8722544,5314,14.5,2,19,6,BACK,hold,1,0.04014535,0.013191,6,BACK,0.9994,0.9992,DOWN,0.7599,77.0
1789897285.9340982,5316,8.56,2,19,6,BACK,hold,1,0.04020776,0.001555,6,BACK,0.9995,0.9993,DOWN,0.7536,77.0
1789897286.025022,5318,1.0,2,19,6,BACK,hold,1,0.03996131,-0.006129,6,BACK,0.9992,0.9989,DOWN,0.7534,77.0
1789897286.1017888,5320,9.52,2,19,6,BACK,hold,1,0.03988107,-0.002008,6,BACK,0.9994,0.9992,DOWN,0.7493,77.0
1789897286.1947227,5322,2.61,2,19,6,BACK,hold,1,0.03975391,-0.003188,6,BACK,1.0,1.0,DOWN,0.7523,77.0
1789897286.2730865,5324,13.56,2,19,6,BACK,hold,1,0.04007412,0.008055,6,BACK,0.9987,0.9979,DOWN,0.7557,77.0
1789897286.365068,5326,5.08,2,19,6,BACK,hold,1,0.04034476,0.006754,6,BACK,1.0,1.0,DOWN,0.7553,77.0
1789897286.457032,5328,6.89,2,19,6,BACK,hold,1,0.04010094,-0.006043,6,BACK,0.9989,0.9983,DOWN,0.7512,77.0
1789897286.5346646,5330,9.18,2,19,6,BACK,hold,1,0.03994892,-0.003791,6,BACK,0.9992,0.9989,DOWN,0.7473,77.0
1789897286.5960035,5332,1.0,2,19,6,BACK,hold,1,0.03976872,-0.004511,6,BACK,0.9981,0.9966,DOWN,0.7468,77.0
1789897286.70575,5334,13.51,2,19,6,BACK,hold,1,0.04000013,0.005819,6,BACK,0.9989,0.9982,DOWN,0.746,77.0
1789897286.7665997,5336,8.0,2,19,6,BACK,hold,1,0.0399803,-0.000496,6,BACK,0.9992,0.9988,DOWN,0.7445,77.0
1789897286.8740873,5338,13.98,2,19,6,BACK,hold,1,0.03980357,-0.00442,6,BACK,1.0,1.0,DOWN,0.7474,77.0
1789897286.9349425,5340,10.01,2,19,6,BACK,hold,1,0.04005926,0.006424,6,BACK,0.999,0.9985,DOWN,0.7523,77.0
1789897287.0266662,5342,1.0,2,19,6,BACK,hold,1,0.040121,0.001541,6,BACK,0.9991,0.9986,DOWN,0.7565,77.0
1789897287.1050298,5344,13.96,2,19,6,BACK,hold,1,0.04014231,0.000531,6,BACK,1.0,1.0,DOWN,0.7572,77.0
1789897287.19673,5346,6.49,2,19,6,BACK,hold,1,0.04029318,0.003758,6,BACK,0.9989,0.9983,DOWN,0.7578,77.0
1789897287.2756639,5348,12.72,2,19,6,BACK,hold,1,0.04042966,0.003387,6,BACK,1.0,1.0,DOWN,0.7583,77.0
1789897287.3685,5350,6.83,2,19,6,BACK,hold,1,0.04053604,0.002631,6,BACK,1.0,1.0,DOWN,0.7572,77.0
1789897287.4294972,5352,5.13,2,19,6,BACK,hold,1,0.04075979,0.00552,6,BACK,1.0,1.0,DOWN,0.7598,77.0
1789897287.537899,5354,13.05,2,19,6,BACK,hold,1,0.0410387,0.006843,6,BACK,0.9996,0.9994,DOWN,0.7597,77.0
1789897287.5979962,5356,6.99,2,19,6,BACK,hold,1,0.04118918,0.003667,6,BACK,0.9995,0.9993,DOWN,0.7628,77.0
1789897287.7059402,5358,14.09,2,19,6,BACK,hold,1,0.04111674,-0.001759,6,BACK,0.9993,0.999,DOWN,0.7631,77.0
1789897287.7664828,5360,5.96,2,19,6,BACK,hold,1,0.04120607,0.002173,6,BACK,0.9994,0.9991,DOWN,0.7609,77.0
1789897287.8750563,5362,12.09,2,19,6,BACK,hold,1,0.04141789,0.00514,6,BACK,0.9993,0.9991,DOWN,0.7597,77.0
1789897287.9369295,5364,9.98,2,19,6,BACK,hold,1,0.04139117,-0.000645,6,BACK,0.9993,0.999,DOWN,0.7547,77.0
1789897288.0301898,5366,2.96,2,19,6,BACK,hold,1,0.04132661,-0.00156,6,BACK,0.9991,0.9988,DOWN,0.7487,77.0
1789897288.1072924,5368,12.44,2,19,6,BACK,hold,1,0.04161549,0.00699,6,BACK,0.9992,0.9988,DOWN,0.7439,77.0
1789897288.1989076,5370,6.91,2,19,6,BACK,hold,1,0.04155754,-0.001392,6,BACK,0.9991,0.9988,DOWN,0.7394,77.0
1789897288.3074646,5372,7.11,2,19,6,BACK,hold,1,0.04208959,0.012803,6,BACK,0.9991,0.9987,DOWN,0.7332,77.0
1789897288.3691044,5374,1.99,2,19,6,BACK,hold,1,0.04229744,0.004938,6,BACK,0.9991,0.9987,DOWN,0.7315,77.0
1789897288.4314613,5376,6.38,2,19,6,BACK,hold,1,0.04231004,0.000298,6,BACK,0.999,0.9986,DOWN,0.7288,77.0
1789897288.5389297,5378,15.04,2,19,6,BACK,hold,1,0.04243942,0.003058,6,BACK,0.999,0.9986,DOWN,0.7268,77.0
1789897288.5998063,5380,10.11,2,19,6,BACK,hold,1,0.04192435,-0.012137,6,BACK,0.9991,0.9987,DOWN,0.7249,77.0
1789897288.709326,5382,8.04,2,19,6,BACK,hold,1,0.04221067,0.00683,6,BACK,0.999,0.9986,DOWN,0.7234,77.0
1789897293.7610874,5504,3.69,2,20,3,UP,hold,1,0.0725178,0.006781,3,UP,0.8334,0.7708,UP,0.9774,77.0
1789897293.869598,5506,10.13,2,20,3,UP,hold,1,0.07319062,0.009278,3,UP,0.6232,0.5112,UP,0.9785,77.0
1789897293.9302924,5508,6.15,2,20,3,UP,hold,1,0.07344799,0.003516,3,UP,0.6168,0.5028,UP,0.9795,77.0
1789897294.0391405,5510,12.09,2,20,3,UP,hold,1,0.07380852,0.004909,3,UP,0.5499,0.4233,UP,0.9807,77.0
1789897294.1011827,5512,9.54,2,20,3,UP,hold,1,0.07401024,0.002733,3,UP,0.7038,0.608,UP,0.9819,77.0
1789897294.1946757,5514,4.39,2,20,3,UP,hold,1,0.0741853,0.002365,3,UP,0.77,0.6882,UP,0.9837,77.0
1789897294.2691295,5516,10.67,2,20,3,UP,hold,1,0.07444696,0.003527,3,UP,0.6037,0.4879,UP,0.9848,77.0
1789897294.361718,5518,4.71,2,20,3,UP,hold,1,0.07473406,0.003856,3,UP,0.5865,0.4676,UP,0.985,77.0
1789897294.4393175,5520,8.14,2,20,3,UP,hold,1,0.07505391,0.00428,3,UP,0.7241,0.6328,UP,0.9861,77.0
1789897294.5318885,5522,2.88,2,20,3,UP,hold,1,0.07549626,0.005894,3,UP,0.7056,0.6108,UP,0.9881,77.0
1789897294.5948858,5524,2.98,2,20,3,UP,hold,1,0.07589973,0.005344,3,UP,0.6441,0.5359,UP,0.9886,77.0
1789897294.7046182,5526,11.08,2,20,3,UP,hold,1,0.07644307,0.007159,3,UP,0.5995,0.4836,UP,0.9884,77.0
1789897294.7651684,5528,1.0,2,20,3,UP,hold,1,0.07642909,-0.000183,3,UP,0.7767,0.7001,UP,0.9873,77.0
1789897294.8739054,5530,15.99,2,20,3,UP,hold,1,0.07622341,-0.002691,3,UP,0.7626,0.6811,UP,0.9872,77.0
1789897294.9345753,5532,8.11,2,20,3,UP,hold,1,0.07622357,2e-06,3,UP,0.7617,0.6805,UP,0.9863,77.0
1789897295.0422218,5534,14.23,2,20,3,UP,hold,1,0.07623551,0.000157,3,UP,0.74,0.6533,UP,0.9867,77.0
1789897295.103082,5536,10.93,2,20,3,UP,hold,1,0.07673224,0.006516,3,UP,0.6993,0.6041,UP,0.9862,77.0
1789897295.1950476,5538,1.0,2,20,3,UP,hold,1,0.07695224,0.002867,3,UP,0.6534,0.5472,UP,0.9859,77.0
1789897295.2714498,5540,11.38,2,20,3,UP,hold,1,0.07742876,0.006192,3,UP,0.7681,0.6887,UP,0.9859,77.0
1789897295.364133,5542,2.66,2,20,3,UP,hold,1,0.0776398,0.002726,3,UP,0.7443,0.6585,UP,0.9855,77.0
1789897295.4278722,5544,2.93,2,20,3,UP,hold,1,0.07768613,0.000597,3,UP,0.8522,0.7955,UP,0.9845,77.0
1789897295.535726,5546,7.39,2,20,3,UP,hold,1,0.07740923,-0.003564,3,UP,0.8299,0.766,UP,0.984,77.0
1789897295.5973125,5548,2.75,2,20,3,UP,hold,1,0.07727976,-0.001673,3,UP,0.832,0.7691,UP,0.9835,77.0
1789897295.7055614,5550,13.09,2,20,3,UP,hold,1,0.07716396,-0.001498,3,UP,0.7722,0.6934,UP,0.9835,77.0
1789897295.76687,5552,7.18,2,20,3,UP,hold,1,0.07685567,-0.003995,3,UP,0.8712,0.8201,UP,0.9849,77.0
1789897295.8757083,5554,13.96,2,20,3,UP,hold,1,0.07739771,0.007053,3,UP,0.7308,0.6413,UP,0.9852,77.0
1789897295.9375758,5556,13.98,2,20,3,UP,hold,1,0.07739779,1e-06,3,UP,0.6777,0.5748,UP,0.9865,77.0
1789897296.0294194,5558,4.99,2,20,3,UP,hold,1,0.07710477,-0.003786,3,UP,0.8649,0.8109,UP,0.986,77.0
1789897296.105913,5560,12.74,2,20,3,UP,hold,1,0.07707378,-0.000402,3,UP,0.7877,0.7127,UP,0.9861,77.0
1789897296.1985664,5562,6.08,2,20,3,UP,hold,1,0.07715836,0.001097,3,UP,0.7968,0.724,UP,0.9866,77.0
1789897296.2605476,5564,1.0,2,20,3,UP,hold,1,0.07709974,-0.00076,3,UP,0.7889,0.7143,UP,0.9855,77.0
1789897296.3686717,5566,11.74,2,20,3,UP,hold,1,0.07727746,0.002305,3,UP,0.7964,0.7239,UP,0.9857,77.0
1789897296.4295433,5568,6.93,2,20,3,UP,hold,1,0.07705298,-0.002905,3,UP,0.6915,0.5923,UP,0.9863,77.0
1789897296.5387163,5570,14.63,2,20,3,UP,hold,1,0.07643807,-0.00798,3,UP,0.7815,0.7037,UP,0.9863,77.0
1789897296.5999231,5572,6.73,2,20,3,UP,hold,1,0.0761126,-0.004258,3,UP,0.8845,0.8374,UP,0.984,77.0
1789897296.6932223,5574,3.18,2,20,3,UP,hold,1,0.07560372,-0.006686,3,UP,0.863,0.8087,UP,0.982,77.0
1789897296.770111,5576,12.65,2,20,3,UP,hold,1,0.07549257,-0.00147,3,UP,0.8898,0.8444,UP,0.983,77.0
1789897296.862757,5578,4.39,2,20,3,UP,hold,1,0.0751548,-0.004474,3,UP,0.9,0.8587,UP,0.9827,77.0
1789897296.9255116,5580,2.93,2,20,3,UP,hold,1,0.07547497,0.00426,3,UP,0.9103,0.8723,UP,0.9828,77.0
1789897297.05083,5582,6.08,2,20,3,UP,hold,1,0.07559185,0.001549,3,UP,0.8545,0.7986,UP,0.9822,77.0
1789897297.1118016,5584,13.09,2,20,3,UP,hold,1,0.07550537,-0.001144,3,UP,0.8099,0.741,UP,0.9815,77.0
1789897297.2659252,5588,4.04,2,20,3,UP,hold,1,0.07559477,0.001184,3,UP,0.8604,0.8056,UP,0.9816,77.0
1789897297.3740666,5590,14.93,2,20,3,UP,hold,1,0.07570579,0.001469,3,UP,0.7987,0.7269,UP,0.9815,77.0
1789897297.4348829,5592,7.92,2,20,3,UP,hold,1,0.075575,-0.001728,3,UP,0.8456,0.7865,UP,0.9808,77.0
1789897297.5270112,5594,2.6,2,20,3,UP,hold,1,0.07552058,-0.00072,3,UP,0.8496,0.7921,UP,0.9809,77.0
1789897297.61978,5596,7.21,2,20,3,UP,hold,1,0.07559331,0.000963,3,UP,0.7775,0.7004,UP,0.9814,77.0
1789897297.6962638,5598,4.0,2,20,3,UP,hold,1,0.07577697,0.00243,3,UP,0.8164,0.7495,UP,0.9812,77.0
1789897297.7584515,5600,0.99,2,20,3,UP,hold,1,0.07552121,-0.003375,3,UP,0.8542,0.7981,UP,0.982,77.0
1789897297.865539,5602,6.2,2,20,3,UP,hold,1,0.07557777,0.000749,3,UP,0.8299,0.7655,UP,0.9843,77.0
1789897297.927384,5604,2.01,2,20,3,UP,hold,1,0.07575541,0.00235,3,UP,0.8082,0.7394,UP,0.9832,77.0
1789897298.0352874,5606,9.08,2,20,3,UP,hold,1,0.07564361,-0.001476,3,UP,0.7694,0.6887,UP,0.9844,77.0
1789897298.0967116,5608,3.55,2,20,3,UP,hold,1,0.07559486,-0.000644,3,UP,0.8271,0.7645,UP,0.9832,77.0
1789897298.2679462,5612,10.14,2,20,3,UP,hold,1,0.075668,0.000968,3,UP,0.8101,0.7418,UP,0.9832,77.0
1789897298.3620577,5614,3.09,2,20,3,UP,hold,1,0.0759202,0.003333,3,UP,0.8032,0.7329,UP,0.9826,77.0
1789897298.4378126,5616,8.89,2,20,3,UP,hold,1,0.07650783,0.00774,3,UP,0.7916,0.7184,UP,0.9815,77.0
1789897298.607121,5620,7.54,2,20,3,UP,hold,1,0.07655476,0.000613,3,UP,0.7789,0.7016,UP,0.9808,77.0
1789897298.70104,5622,9.35,2,20,3,UP,hold,1,0.07685721,0.003951,3,UP,0.7635,0.6829,UP,0.9797,77.0
1789897298.763047,5624,2.99,2,20,3,UP,hold,1,0.07660149,-0.003327,3,UP,0.7833,0.7073,UP,0.9809,77.0
1789897298.8708105,5626,10.61,2,20,3,UP,hold,1,0.07671971,0.001543,3,UP,0.7126,0.6197,UP,0.9804,77.0
1789897298.931937,5628,7.94,2,20,3,UP,hold,1,0.07640786,-0.004065,3,UP,0.8157,0.7488,UP,0.9806,77.0
1789897299.0403748,5630,14.04,2,20,3,UP,hold,1,0.07580957,-0.00783,3,UP,0.7784,0.701,UP,0.9802,77.0
1789897299.1018,5632,11.35,2,20,3,UP,hold,1,0.0759297,0.001585,3,UP,0.7508,0.6673,UP,0.9798,77.0
1789897299.19337,5634,0.0,2,20,3,UP,hold,1,0.07595242,0.000299,3,UP,0.7964,0.724,UP,0.9794,77.0
1789897299.2700806,5636,13.56,2,20,3,UP,hold,1,0.07599038,0.0005,3,UP,0.7344,0.6471,UP,0.9781,77.0
1789897299.3617778,5638,3.21,2,20,3,UP,hold,1,0.07611305,0.001614,3,UP,0.788,0.7138,UP,0.9783,77.0
1789897299.4243255,5640,2.0,2,20,3,UP,hold,1,0.07589677,-0.002842,3,UP,0.8507,0.7937,UP,0.9779,77.0
1789897299.5312908,5642,4.04,2,20,3,UP,hold,1,0.07594728,0.000666,3,UP,0.7783,0.7011,UP,0.9774,77.0
1789897299.5930505,5644,1.0,2,20,3,UP,hold,1,0.0759503,4e-05,3,UP,0.7398,0.6528,UP,0.9778,77.0
1789897299.7010202,5646,7.6,2,20,3,UP,hold,1,0.07600136,0.000672,3,UP,0.7774,0.7003,UP,0.9783,77.0
1789897304.770188,5768,6.93,3,21,3,UP,hold,1,0.06161903,0.00336,3,UP,0.4158,0.2578,UP,0.9521,77.0
1789897304.8300755,5770,2.96,3,21,3,UP,hold,1,0.06204946,0.006985,3,UP,0.406,0.2428,UP,0.9533,77.0
1789897304.9374282,5772,2.0,3,21,3,UP,hold,1,0.0622114,0.00261,3,UP,0.3972,0.2328,UP,0.9539,77.0
1789897304.9995432,5774,9.11,3,21,3,UP,hold,1,0.062209,-3.9e-05,3,UP,0.402,0.2415,UP,0.9536,77.0
1789897305.1088088,5776,12.53,3,21,3,UP,hold,1,0.06201598,-0.003103,3,UP,0.577,0.4465,UP,0.9541,77.0
1789897305.2022767,5778,14.22,3,21,3,UP,hold,1,0.06202819,0.000197,3,UP,0.5476,0.4166,UP,0.9523,77.0
1789897305.2781634,5780,8.08,3,21,3,UP,hold,1,0.06199898,-0.000471,3,UP,0.5737,0.4468,UP,0.9501,77.0
1789897305.3405426,5782,15.14,3,21,3,UP,hold,1,0.06225067,0.00406,3,UP,0.5369,0.399,UP,0.9494,77.0
1789897305.4339616,5784,9.73,3,21,3,UP,hold,1,0.06253947,0.004639,3,UP,0.537,0.3944,UP,0.9491,77.0
1789897305.5100079,5786,10.92,3,21,3,UP,hold,1,0.06233489,-0.003271,3,UP,0.536,0.3938,UP,0.949,77.0
1789897305.6030653,5788,5.92,3,21,3,UP,hold,1,0.06253476,0.003206,3,UP,0.5773,0.449,UP,0.9491,77.0
1789897305.6657403,5790,8.04,3,21,3,UP,hold,1,0.06260991,0.001202,3,UP,0.5669,0.4359,UP,0.9493,77.0
1789897305.7721703,5792,11.04,3,21,3,UP,hold,1,0.06234642,-0.004208,3,UP,0.6344,0.5184,UP,0.9495,77.0
1789897305.833998,5794,10.45,3,21,3,UP,hold,1,0.06248734,0.00226,3,UP,0.5521,0.4183,UP,0.95,77.0
1789897305.9267552,5796,2.04,3,21,3,UP,hold,1,0.06248623,-1.8e-05,3,UP,0.5741,0.4458,UP,0.9498,77.0
1789897306.0046995,5798,13.0,3,21,3,UP,hold,1,0.06264264,0.002503,3,UP,0.5004,0.3572,UP,0.95,77.0
1789897306.098928,5800,9.12,3,21,3,UP,hold,1,0.06288037,0.003795,3,UP,0.5512,0.4186,UP,0.9494,77.0
1789897306.16001,5802,1.01,3,21,3,UP,hold,1,0.06265154,-0.003639,3,UP,0.532,0.3954,UP,0.9499,77.0
1789897306.2693994,5804,10.89,3,21,3,UP,hold,1,0.06266303,0.000183,3,UP,0.5021,0.3578,UP,0.9503,77.0
1789897306.330704,5806,7.23,3,21,3,UP,hold,1,0.06248256,-0.00288,3,UP,0.521,0.385,UP,0.9503,77.0
1789897306.439441,5808,14.53,3,21,3,UP,hold,1,0.06242611,-0.000903,3,UP,0.6984,0.601,UP,0.9478,77.0
1789897306.5019991,5810,9.9,3,21,3,UP,hold,1,0.06235714,-0.001105,3,UP,0.6986,0.6023,UP,0.9463,77.0
1789897306.5953202,5812,0.0,3,21,3,UP,hold,1,0.06200322,-0.005676,3,UP,0.7452,0.6589,UP,0.9453,77.0
1789897306.6728354,5814,12.46,3,21,3,UP,hold,1,0.06197331,-0.000482,3,UP,0.578,0.4557,UP,0.9457,77.0
1789897306.7656128,5816,3.71,3,21,3,UP,hold,1,0.06172109,-0.00407,3,UP,0.8169,0.7507,UP,0.9435,77.0
1789897306.8281307,5818,1.03,3,21,3,UP,hold,1,0.06160188,-0.001931,3,UP,0.7638,0.684,UP,0.944,77.0
1789897306.9361405,5820,9.97,3,21,3,UP,hold,1,0.06174898,0.002388,3,UP,0.7918,0.7193,UP,0.9431,77.0
1789897306.9992418,5822,3.57,3,21,3,UP,hold,1,0.06181345,0.001044,3,UP,0.7369,0.6496,UP,0.9423,77.0
1789897307.1070108,5824,14.4,3,21,3,UP,hold,1,0.06187161,0.000941,3,UP,0.7227,0.6333,UP,0.9418,77.0
1789897307.1690142,5826,9.58,3,21,3,UP,hold,1,0.06185449,-0.000277,3,UP,0.7267,0.6387,UP,0.9419,77.0
1789897307.2755642,5828,7.45,3,21,3,UP,hold,1,0.06201054,0.002523,3,UP,0.7192,0.6266,UP,0.9418,77.0
1789897307.3522775,5830,12.83,3,21,3,UP,hold,1,0.06222325,0.00343,3,UP,0.7453,0.6597,UP,0.9416,77.0
1789897307.4306648,5832,3.78,3,21,3,UP,hold,1,0.06224615,0.000368,3,UP,0.752,0.6697,UP,0.9413,77.0
1789897307.5056725,5834,13.3,3,21,3,UP,hold,1,0.06208914,-0.002522,3,UP,0.7828,0.7082,UP,0.9405,77.0
1789897307.5982163,5836,4.07,3,21,3,UP,hold,1,0.06192359,-0.002666,3,UP,0.7981,0.7296,UP,0.9394,77.0
1789897307.6589906,5838,1.0,3,21,3,UP,hold,1,0.06201451,0.001468,3,UP,0.5997,0.4772,UP,0.9411,77.0
1789897307.7674618,5840,5.67,3,21,3,UP,hold,1,0.06193439,-0.001292,3,UP,0.8487,0.7949,UP,0.9425,77.0
